t,lead_I
8515.1,519.5416505309507
8517.1,491.25593624523646
8519.1,488.9702219595222
8521.1,518.9702219595222
8523.1,549.1130791023794
8525.1,553.1130791023793
8527.1,531.9702219595222
8529.1,505.9702219595222
8531.1,496.68450767380796
8533.1,505.3987933880936
8535.1,502.9702219595222
8537.1,463.39879338809357
8539.1,404.827364816665
8541.1,369.6845076738079
8543.1,366.6845076738079
8545.1,361.11307910237934
8547.1,321.827364816665
8549.1,261.82736481666507
8551.1,222.11307910237937
8553.1,222.2559362452365
8555.1,235.5416505309508
8557.1,223.5416505309508
8559.1,187.2559362452365
8561.1,162.11307910237937
8563.08,164.68450767380796
8565.05,166.39879338809365
8567.03,129.25593624523648
8569.0,55.255936245236484
8571.0,-13.17263518333494
8573.0,-46.029778040477794
8575.0,-58.45834946904922
8577.0,-80.45834946904921
8579.0,-114.74406375476349
8581.0,-142.60120661190635
8583.0,-150.17263518333493
8585.0,-141.4583494690492
8587.0,-139.88692089762063
8589.0,-168.60120661190635
8591.0,-215.31549232619204
8593.0,-237.8869208976206
8595.0,-221.02977804047774
8597.0,-199.45834946904918
8599.0,-210.88692089762063
8601.0,-247.8869208976206
8603.0,-272.88692089762066
8605.0,-269.02977804047777
8607.0,-261.17263518333493
8609.0,-279.17263518333493
8611.0,-315.6012066119063
8613.0,-335.6012066119064
8615.0,-319.8869208976206
8617.0,-284.02977804047777
8619.0,-261.6012066119063
8621.0,-274.6012066119063
8623.0,-310.6012066119064
8625.0,-331.6012066119063
8627.0,-322.17263518333493
8629.0,-315.31549232619204
8631.0,-343.7440637547635
8633.0,-382.7440637547635
8635.0,-379.7440637547635
8637.0,-331.8869208976206
8639.0,-294.6012066119063
8641.0,-309.8869208976206
8642.98,-354.6012066119063
8644.95,-374.6012066119063
8646.93,-354.6012066119063
8648.9,-335.0297780404777
8650.9,-354.60120661190626
8652.9,-397.88692089762066
8654.9,-417.3154923261921
8656.9,-398.7440637547635
8658.9,-378.31549232619204
8660.9,-392.1726351833349
8662.9,-429.8869208976206
8664.9,-453.6012066119063
8666.9,-451.315492326192
8668.9,-449.0297780404777
8670.9,-468.8869208976206
8672.9,-499.02977804047777
8674.9,-517.1726351833349
8676.9,-523.7440637547635
8678.9,-531.1726351833349
8680.9,-542.315492326192
8682.9,-558.6012066119064
8684.9,-586.315492326192
8686.9,-615.1726351833349
8688.9,-620.8869208976207
8690.9,-605.4583494690493
8692.9,-601.7440637547635
8694.9,-617.315492326192
8696.9,-617.8869208976206
8698.9,-585.7440637547635
8700.9,-552.8869208976206
8702.9,-554.4583494690492
8704.9,-583.7440637547634
8706.9,-608.1726351833349
8708.9,-603.0297780404778
8710.9,-566.1726351833348
8712.9,-524.8869208976206
8714.9,-518.6012066119063
8716.9,-550.6012066119064
8718.9,-576.7440637547635
8720.9,-568.7440637547635
8722.88,-567.4583494690493
8724.85,-625.315492326192
8726.83,-713.4583494690493
8728.8,-750.8869208976206
8730.8,-718.8869208976206
8732.8,-677.0297780404777
8734.8,-669.8869208976206
8736.8,-680.0297780404778
8738.8,-676.1726351833349
8740.8,-655.8869208976206
8742.8,-638.7440637547634
8744.8,-643.3154923261919
8746.8,-671.6012066119064
8748.8,-703.6012066119064
8750.8,-710.1726351833349
8752.8,-682.8869208976206
8754.8,-654.4583494690492
8756.8,-664.6012066119063
8758.8,-703.0297780404777
8760.8,-725.8869208976206
8762.8,-730.4583494690492
8764.8,-756.6012066119063
8766.8,-814.1726351833348
8768.8,-868.7440637547634
8770.8,-894.8869208976205
8772.8,-893.458349469049
8774.8,-868.6012066119064
8776.8,-830.0297780404777
8778.8,-804.1726351833349
8780.8,-806.1726351833349
8782.8,-813.6012066119063
8784.8,-799.8869208976205
8786.8,-780.0297780404778
8788.8,-783.7440637547635
8790.8,-801.0297780404777
8792.8,-802.7440637547634
8794.8,-789.315492326192
8796.8,-769.0297780404777
8798.8,-732.1726351833349
8800.8,-688.8869208976206
8802.78,-674.0297780404777
8804.75,-684.7440637547635
8806.73,-678.1726351833349
8808.7,-649.1726351833349
8810.7,-643.0297780404778
8812.7,-680.0297780404777
8814.7,-722.1726351833348
8816.7,-730.0297780404777
8818.7,-718.1726351833348
8820.7,-734.7440637547635
8822.7,-797.8869208976206
8824.7,-875.1726351833348
8826.7,-928.315492326192
8828.7,-960.1726351833348
8830.7,-1001.6012066119063
8832.7,-1058.315492326192
8834.7,-1090.0297780404776
8836.7,-1060.8869208976205
8838.7,-997.1726351833349
8840.7,-958.6012066119063
8842.7,-962.6012066119064
8844.7,-979.6012066119064
8846.7,-991.315492326192
8848.7,-1007.8869208976206
8850.7,-1035.6012066119063
8852.7,-1066.0297780404778
8854.7,-1094.6012066119065
8856.7,-1116.315492326192
8858.7,-1114.315492326192
8860.7,-1083.1726351833347
8862.7,-1052.315492326192
8864.7,-1053.4583494690492
8866.7,-1074.7440637547634
8868.7,-1079.4583494690492
8870.7,-1065.0297780404778
8872.7,-1071.4583494690492
8874.7,-1127.0297780404778
8876.7,-1209.0297780404778
8878.7,-1268.6012066119063
8880.7,-1286.458349469049
8882.68,-1292.315492326192
8884.65,-1326.6012066119063
8886.63,-1382.172635183335
8888.6,-1399.0297780404778
8890.6,-1328.172635183335
8892.6,-1186.0297780404776
8894.6,-1018.1726351833348
8896.6,-821.7440637547634
8898.6,-542.1726351833348
8900.6,-155.60120661190638
8902.6,282.1130791023793
8904.6,685.5416505309508
8906.6,1011.684507673808
8908.6,1257.1130791023793
8910.6,1402.2559362452364
8912.6,1394.9702219595222
8914.6,1195.1130791023793
8916.6,816.3987933880936
8918.6,318.3987933880936
8920.6,-224.74406375476357
8922.6,-744.1726351833349
8924.6,-1185.172635183335
8926.6,-1517.4583494690492
8928.6,-1732.8869208976205
8930.6,-1828.315492326192
8932.6,-1803.4583494690494
8934.6,-1691.172635183335
8936.6,-1564.7440637547634
8938.6,-1479.8869208976207
8940.6,-1422.6012066119065
8942.6,-1349.3154923261918
8944.6,-1263.3154923261918
8946.6,-1213.4583494690492
8948.6,-1222.7440637547634
8950.6,-1253.315492326192
8952.6,-1255.315492326192
8954.6,-1230.315492326192
8956.6,-1223.8869208976205
8958.6,-1255.4583494690492
8960.6,-1287.315492326192
8962.58,-1276.7440637547634
8964.55,-1233.172635183335
8966.53,-1206.0297780404776
8968.5,-1225.8869208976205
8970.5,-1267.1726351833347
8972.5,-1278.172635183335
8974.5,-1248.4583494690492
8976.5,-1222.4583494690492
8978.5,-1238.3154923261918
8980.5,-1279.6012066119063
8982.5,-1301.3154923261918
8984.5,-1287.0297780404776
8986.5,-1266.6012066119063
8988.5,-1276.6012066119063
8990.5,-1314.1726351833347
8992.5,-1341.7440637547634
8994.5,-1333.172635183335
8996.5,-1301.6012066119065
8998.5,-1282.172635183335
9000.5,-1296.172635183335
9002.5,-1326.7440637547636
9004.5,-1333.172635183335
9006.5,-1306.0297780404776
9008.5,-1290.3154923261918
9010.5,-1326.315492326192
9012.5,-1388.1726351833347
9014.5,-1415.1726351833347
9016.5,-1392.8869208976205
9018.5,-1365.8869208976207
9020.5,-1372.172635183335
9022.5,-1395.6012066119063
9024.5,-1392.4583494690492
9026.5,-1349.8869208976205
9028.5,-1306.8869208976205
9030.5,-1310.1726351833347
9032.5,-1355.7440637547634
9034.5,-1393.1726351833347
9036.5,-1391.4583494690492
9038.5,-1376.6012066119063
9040.5,-1388.1726351833347
9042.48,-1425.7440637547634
9044.45,-1455.6012066119065
9046.43,-1454.0297780404776
9048.4,-1428.315492326192
9050.4,-1405.3154923261918
9052.4,-1399.1726351833347
9054.4,-1389.7440637547636
9056.4,-1342.6012066119065
9058.4,-1258.458349469049
9060.4,-1181.3154923261918
9062.4,-1147.7440637547634
9064.4,-1145.0297780404776
9066.4,-1135.8869208976207
9068.4,-1108.8869208976207
9070.4,-1087.0297780404778
9072.4,-1091.4583494690492
9074.4,-1115.6012066119065
9076.4,-1129.6012066119063
9078.4,-1104.172635183335
9080.4,-1043.8869208976207
9082.4,-996.6012066119064
9084.4,-999.1726351833349
9086.4,-1020.8869208976206
9088.4,-1005.6012066119064
9090.4,-962.315492326192
9092.4,-953.7440637547635
9094.4,-997.8869208976206
9096.4,-1040.315492326192
9098.4,-1031.4583494690492
9100.4,-984.7440637547635
9102.4,-946.315492326192
9104.4,-935.7440637547635
9106.4,-933.1726351833349
9108.4,-910.7440637547634
9110.4,-865.7440637547634
9112.4,-826.6012066119064
9114.4,-824.7440637547635
9116.4,-854.315492326192
9118.4,-871.6012066119063
9120.4,-848.4583494690492
9122.38,-811.1726351833348
9124.35,-804.315492326192
9126.33,-828.7440637547634
9128.3,-845.6012066119064
9130.3,-832.6012066119064
9132.3,-807.7440637547635
9134.3,-799.1726351833349
9136.3,-815.6012066119063
9138.3,-843.6012066119063
9140.3,-855.172635183335
9142.3,-833.4583494690493
9144.3,-806.1726351833349
9146.3,-822.3154923261919
9148.3,-879.315492326192
9150.3,-914.315492326192
9152.3,-894.4583494690492
9154.3,-870.8869208976207
9156.3,-904.8869208976206
9158.3,-976.6012066119064
9160.3,-1015.315492326192
9162.3,-999.7440637547635
9164.3,-982.7440637547635
9166.3,-1011.0297780404776
9168.3,-1063.8869208976205
9170.3,-1089.8869208976205
9172.3,-1078.6012066119063
9174.3,-1065.8869208976205
9176.3,-1081.8869208976205
9178.3,-1116.6012066119063
9180.3,-1139.4583494690492
9182.3,-1139.4583494690492
9184.3,-1139.1726351833347
9186.3,-1164.8869208976205
9188.3,-1214.0297780404778
9190.3,-1266.315492326192
9192.3,-1314.0297780404776
9194.3,-1361.7440637547634
9196.3,-1411.172635183335
9198.3,-1463.8869208976207
9200.3,-1523.172635183335
9202.28,-1579.0297780404776
9204.25,-1612.0297780404776
9206.23,-1625.315492326192
9208.2,-1648.0297780404778
9210.2,-1694.8869208976205
9212.2,-1740.0297780404778
9214.2,-1749.6012066119063
9216.2,-1729.315492326192
9218.2,-1719.6012066119063
9220.2,-1740.8869208976205
9222.2,-1769.3154923261918
9224.2,-1773.0297780404776
9226.2,-1757.0297780404778
9228.2,-1756.7440637547636
9230.2,-1792.7440637547636
9232.2,-1841.6012066119063
9234.2,-1861.601206611906
9236.2,-1843.7440637547634
9238.2,-1825.0297780404776
9240.2,-1841.1726351833347
9242.2,-1880.7440637547634
9244.2,-1903.0297780404776
9246.2,-1895.3154923261916
9248.2,-1887.7440637547634
9250.2,-1910.315492326192
9252.2,-1957.172635183335
9254.2,-1998.0297780404776
9256.2,-2004.8869208976207
9258.2,-1976.4583494690492
9260.2,-1947.7440637547634
9262.2,-1951.8869208976207
9264.2,-1968.8869208976207
9266.2,-1957.7440637547636
9268.2,-1927.1726351833347
9270.2,-1915.6012066119063
9272.2,-1923.315492326192
9274.2,-1924.8869208976207
9276.2,-1919.0297780404778
9278.2,-1916.172635183335
9280.2,-1912.6012066119063
9282.18,-1908.4583494690492
9284.15,-1919.315492326192
9286.13,-1949.8869208976205
9288.1,-1979.8869208976205
9290.1,-1991.601206611906
9292.1,-1996.601206611906
9294.1,-2011.6012066119063
9296.1,-2026.8869208976205
9298.1,-2029.458349469049
9300.1,-2032.7440637547634
9302.1,-2047.172635183335
9304.1,-2056.8869208976207
9306.1,-2058.458349469049
9308.1,-2071.315492326192
9310.1,-2089.3154923261923
9312.1,-2083.029778040478
9314.1,-2059.0297780404776
9316.1,-2056.7440637547634
9318.1,-2082.172635183335
9320.1,-2096.8869208976207
9322.1,-2081.3154923261923
9324.1,-2067.6012066119065
9326.1,-2096.8869208976207
9328.1,-2166.8869208976207
9330.1,-2237.458349469049
9332.1,-2278.458349469049
9334.1,-2298.8869208976207
9336.1,-2330.3154923261923
9338.1,-2385.3154923261923
9340.1,-2433.4583494690496
9342.1,-2432.744063754764
9344.1,-2387.8869208976203
9346.1,-2353.458349469049
9348.1,-2367.315492326192
9350.1,-2402.7440637547634
9352.1,-2407.172635183335
9354.1,-2373.8869208976203
9356.1,-2346.601206611906
9358.1,-2355.172635183335
9360.1,-2382.172635183335
9362.08,-2397.315492326192
9364.05,-2391.6012066119065
9366.03,-2373.172635183335
9368.0,-2359.172635183335
9370.0,-2365.1726351833345
9372.0,-2379.315492326192
9374.0,-2365.8869208976207
9376.0,-2317.029778040478
9378.0,-2271.458349469049
9380.0,-2264.6012066119065
9382.0,-2285.458349469049
9384.0,-2294.172635183335
9386.0,-2271.7440637547634
9388.0,-2246.7440637547634
9390.0,-2264.7440637547634
9392.0,-2325.0297780404776
9394.0,-2370.315492326192
9396.0,-2359.8869208976203
9398.0,-2324.6012066119065
9400.0,-2319.0297780404776
9402.0,-2343.315492326192
9404.0,-2345.8869208976203
9406.0,-2298.458349469049
9408.0,-2238.172635183335
9410.0,-2220.3154923261923
9412.0,-2250.3154923261923
9414.0,-2283.744063754764
9416.0,-2282.458349469049
9418.0,-2250.315492326192
9420.0,-2219.315492326192
9422.0,-2211.0297780404776
9424.0,-2208.7440637547634
9426.0,-2177.8869208976203
9428.0,-2120.4583494690487
9430.0,-2080.7440637547634
9432.0,-2088.315492326192
9434.0,-2125.8869208976207
9436.0,-2162.315492326192
9438.0,-2189.315492326192
9440.0,-2220.315492326192
9441.98,-2273.1726351833345
9443.95,-2353.172635183335
9445.93,-2437.315492326192
9447.9,-2486.6012066119065
9449.9,-2490.0297780404776
9451.9,-2485.315492326192
9453.9,-2512.315492326192
9455.9,-2554.1726351833345
9457.9,-2558.0297780404776
9459.9,-2518.315492326192
9461.9,-2498.601206611906
9463.9,-2548.0297780404776
9465.9,-2628.172635183335
9467.9,-2658.8869208976203
9469.9,-2624.8869208976203
9471.9,-2591.172635183335
9473.9,-2605.601206611906
9475.9,-2632.7440637547634
9477.9,-2613.6012066119065
9479.9,-2554.601206611906
9481.9,-2518.7440637547634
9483.9,-2542.8869208976207
9485.9,-2598.172635183335
9487.9,-2631.744063754763
9489.9,-2625.4583494690487
9491.9,-2608.029778040477
9493.9,-2613.8869208976207
9495.9,-2644.7440637547634
9497.9,-2672.4583494690496
9499.9,-2675.8869208976207
9501.9,-2668.315492326192
9503.9,-2682.0297780404776
9505.9,-2721.8869208976207
9507.9,-2748.458349469049
9509.9,-2714.0297780404776
9511.9,-2607.7440637547634
9513.9,-2453.8869208976207
9515.9,-2272.6012066119065
9517.9,-2048.0297780404776
9519.9,-1744.8869208976207
9521.88,-1363.172635183335
9523.85,-962.1726351833348
9525.83,-611.1726351833349
9527.8,-333.1726351833349
9529.8,-119.17263518333489
9531.8,11.113079102379352
9533.8,-3.4583494690492387
9535.8,-211.7440637547635
9537.8,-596.315492326192
9539.8,-1079.4583494690492
9541.8,-1576.4583494690492
9543.8,-2042.0297780404776
9545.8,-2462.315492326192
9547.8,-2810.029778040477
9549.8,-3030.8869208976207
9551.8,-3093.458349469049
9553.8,-3035.8869208976207
9555.8,-2936.458349469049
9557.8,-2844.172635183335
9559.8,-2760.6012066119065
9561.8,-2677.8869208976207
9563.8,-2607.8869208976207
9565.8,-2574.8869208976203
9567.8,-2589.7440637547634
9569.8,-2635.458349469049
9571.8,-2676.172635183335
